,PV,Date,Time,Hour,Temp,Rain,Zenith
3952,6.313818111,2022-06-06,16:15,16,13.4,12.4,156.76734148699086
3953,3.765151111,2022-06-06,16:30,16,13.4,12.4,153.94399216956714
3954,6.322176667,2022-06-06,16:45,16,13.4,12.4,151.0355070515705
3955,6.835618333,2022-06-06,17:00,17,8.2,12.4,148.06792518393917
3956,5.082791111,2022-06-06,17:15,17,8.2,12.4,145.05925120527263
3957,3.952893333,2022-06-06,17:30,17,8.2,12.4,142.02236249448768
3958,4.206423333,2022-06-06,17:45,17,8.2,12.4,138.96679961535796
3959,4.221862222,2022-06-06,18:00,18,8.2,12.4,135.8998906313072
3960,3.175956889,2022-06-06,18:15,18,8.2,12.4,132.82747340360072
3961,2.143817111,2022-06-06,18:30,18,8.2,12.4,129.754373768172
3962,2.103764,2022-06-06,18:45,18,8.2,12.4,126.68473053012158
3963,1.277156556,2022-06-06,19:00,19,8.2,12.4,123.62222169828652
3964,0.614001556,2022-06-06,19:15,19,8.2,12.4,120.5702287885873
3965,0.265894667,2022-06-06,19:30,19,8.2,12.4,117.5319596448791
3966,0.082846556,2022-06-06,19:45,19,8.2,12.4,114.51054255251111
3967,0.0,2022-06-06,20:00,20,8.2,12.4,111.50910335440526
3968,0.0,2022-06-06,20:15,20,8.2,12.4,108.53083057176647
3969,0.0,2022-06-06,20:30,20,8.2,12.4,105.5790316496894
3970,0.0,2022-06-06,20:45,20,8.2,12.4,102.65718577805207
3971,0.0,2022-06-06,21:45,21,8.2,12.4,91.34770861426081
3972,0.0,2022-06-06,22:15,22,8.2,12.4,85.79710566893644
3973,0.0,2022-06-06,23:30,23,8.2,12.4,73.75356378578499
3974,0.0,2022-06-06,01:00,1,8.2,12.4,62.6166182496418
3975,0.0,2022-06-06,01:30,1,8.2,12.4,60.17015006119321
3976,0.0,2022-06-06,02:15,2,8.2,12.4,57.95818813698479
3977,0.0,2022-06-06,02:45,2,8.2,12.4,57.54429996050829
3978,0.0,2022-06-06,03:45,3,8.2,12.4,59.32276761015092
3979,0.0,2022-06-06,05:00,5,8.2,12.4,65.9304421123874
3980,0.0,2022-06-06,06:30,6,8.2,12.4,78.51393100289238
3981,0.0,2022-06-06,07:45,7,8.2,12.4,91.55240715310676
3982,0.0,2022-06-06,09:00,9,12.0,12.4,105.81161980519458
3983,0.0,2022-06-06,09:15,9,12.0,12.4,108.76759471460215
3984,0.0,2022-06-06,09:30,9,12.0,12.4,111.74963874074824
3985,0.0,2022-06-06,09:45,9,12.0,12.4,114.75446178949423
3986,0.0,2022-06-06,10:00,10,12.0,12.4,117.77888853446528
3987,0.239961222,2022-06-06,10:15,10,12.0,12.4,120.81980043044103
3988,0.802308667,2022-06-06,10:30,10,12.0,12.4,123.87406973921742
3989,1.177391556,2022-06-06,10:45,10,12.0,12.4,126.93848236159226
3990,3.719227778,2022-06-06,11:00,11,14.0,12.4,130.00964056933594
3991,1.392307444,2022-06-06,11:15,11,14.0,12.4,133.08383727241
3992,1.229174333,2022-06-06,11:30,11,14.0,12.4,136.15688854931486
3993,1.976151667,2022-06-06,11:45,11,14.0,12.4,139.2238994228099
3994,2.087836222,2022-06-07,12:00,12,14.8,7.4,142.28754253500506
3995,6.246280778,2022-06-07,12:15,12,14.8,7.4,145.32458116099014
3996,8.591783333,2022-06-07,12:30,12,14.8,7.4,148.33302907178208
3997,8.942031111,2022-06-07,12:45,12,14.8,7.4,151.29982885138338
3998,9.106503333,2022-06-07,13:00,13,14.8,7.4,154.20666477239456
3999,7.965430889,2022-06-07,13:15,13,14.8,7.4,157.02695120873304
4000,8.484656556,2022-06-07,13:30,13,14.8,7.4,159.72087929819747
4001,10.45517444,2022-06-07,13:45,13,14.8,7.4,162.22741874066656
4002,9.962205556,2022-06-07,14:00,14,12.6,7.4,164.4524658389883
4003,6.003231111,2022-06-07,14:15,14,12.6,7.4,166.25583047975783
4004,7.36162,2022-06-07,14:30,14,12.6,7.4,167.45220387309863
4005,9.627018889,2022-06-07,14:45,14,12.6,7.4,167.85948236765074
4006,10.09208111,2022-06-07,15:00,15,12.6,7.4,167.40052571511598
4007,7.731862444,2022-06-07,15:15,15,12.6,7.4,166.16168803785882
4008,8.502294444,2022-06-07,15:30,15,12.6,7.4,164.32790024982913
4009,6.470181111,2022-06-07,15:45,15,12.6,7.4,162.0824573701313
4010,6.448325556,2022-06-07,16:00,16,12.6,7.4,159.56250327992623
4011,7.960888889,2022-06-07,16:15,16,12.6,7.4,156.8597365823685
4012,4.211067111,2022-06-07,16:30,16,12.6,7.4,154.03359925217038
4013,2.284508778,2022-06-07,16:45,16,12.6,7.4,151.12290548652766
4014,2.959646111,2022-06-07,17:00,17,9.8,7.4,148.15362259766334
4015,3.680513111,2022-06-07,17:15,17,9.8,7.4,145.1436774767412
4016,3.034582778,2022-06-07,17:30,17,9.8,7.4,142.1058775818499
4017,3.130244444,2022-06-07,17:45,17,9.8,7.4,139.04970476472835
4018,3.118022778,2022-06-07,18:00,18,9.8,7.4,135.98243917903295
4019,0.898782,2022-06-07,18:15,18,9.8,7.4,132.90988002754295
4020,1.058099556,2022-06-07,18:30,18,9.8,7.4,129.83682203531941
4021,1.184993556,2022-06-07,18:45,18,9.8,7.4,126.7673789159956
4022,1.264704556,2022-06-07,19:00,19,9.8,7.4,123.70520833608714
4023,0.725124778,2022-06-07,19:15,19,9.8,7.4,120.65367519717745
4024,0.426312778,2022-06-07,19:30,19,9.8,7.4,117.61597363693346
4025,0.271866333,2022-06-07,19:45,19,9.8,7.4,114.595220487062
4026,0.011645222,2022-06-07,20:00,20,9.8,7.4,111.5945318560612
4027,0.0,2022-06-07,20:15,20,9.8,7.4,108.61708780953404
4028,0.0,2022-06-07,20:30,20,9.8,7.4,105.66618823755759
4029,0.0,2022-06-07,20:45,20,9.8,7.4,102.74530534305583
4030,0.0,2022-06-07,21:45,21,9.8,7.4,91.44017972599488
4031,0.0,2022-06-07,22:15,22,9.8,7.4,85.88886208999199
4032,0.0,2022-06-07,23:00,23,9.8,7.4,78.45120687815066
4033,0.0,2022-06-07,23:30,23,9.8,7.4,73.85378170285402
4034,0.0,2022-06-07,00:15,0,9.8,7.4,67.63627836171409
4035,0.0,2022-06-07,01:00,1,9.8,7.4,62.726048022681525
4036,0.0,2022-06-07,01:30,1,9.8,7.4,60.27904220217785
4037,0.0,2022-06-07,02:15,2,9.8,7.4,58.06327554661345
4038,0.0,2022-06-07,02:45,2,9.8,7.4,57.64467115288245
4039,0.0,2022-06-07,03:45,3,9.8,7.4,59.409231796022354
4040,0.0,2022-06-07,04:00,4,9.8,7.4,60.367683918952594
4041,0.0,2022-06-07,05:00,5,9.8,7.4,65.99555665105078
4042,0.0,2022-06-07,05:15,5,9.8,7.4,67.7936760800342
4043,0.0,2022-06-07,06:30,6,9.8,7.4,78.55538379980406
4044,0.0,2022-06-07,07:45,7,9.8,7.4,91.57903799730411
4045,0.0,2022-06-07,09:15,9,11.4,7.4,108.78162154325787
4046,0.0,2022-06-07,09:30,9,11.4,7.4,111.76212859078055
4047,0.0,2022-06-07,09:45,9,11.4,7.4,114.76558027297934
4048,0.0,2022-06-07,10:00,10,11.4,7.4,117.78880727136917
4049,0.100564333,2022-06-07,10:15,10,11.4,7.4,120.82869987685201
4050,0.555836667,2022-06-07,10:30,10,11.4,7.4,123.88214270650715
4051,1.167996111,2022-06-07,10:45,10,11.4,7.4,126.94593844722323
4052,1.470835556,2022-06-07,11:00,11,14.8,7.4,130.0167118195157
4053,1.888185111,2022-06-07,11:15,11,14.8,7.4,133.09078552527635
4054,2.794221667,2022-06-07,11:30,11,14.8,7.4,136.1640151035532
4055,3.262845778,2022-06-07,11:45,11,14.8,7.4,139.23155797083604
4056,3.676447667,2022-06-08,12:00,12,14.4,0.4,142.29193345241993
4057,4.951221111,2022-06-08,12:15,12,14.4,0.4,145.33034190208002
4058,4.405371111,2022-06-08,12:30,12,14.4,0.4,148.34076973213112
4059,5.990151111,2022-06-08,12:45,12,14.4,0.4,151.31032632032006
4060,9.202442222,2022-06-08,13:00,13,14.4,0.4,154.2209261884554
4061,9.686886667,2022-06-08,13:15,13,14.4,0.4,157.04630003306164
4062,8.716894444,2022-06-08,13:30,13,14.4,0.4,159.74706128472138
4063,3.280757333,2022-06-08,13:45,13,14.4,0.4,162.26269514895705
4064,2.470991,2022-06-08,14:00,14,13.3,0.4,164.49956909529507
4065,3.526734444,2022-06-08,14:15,14,13.3,0.4,166.31745420386557
4066,5.61958,2022-06-08,14:30,14,13.3,0.4,167.52955815371644
4067,6.450575556,2022-06-08,14:45,14,13.3,0.4,167.95032408785966
4068,11.13602,2022-06-08,15:00,15,13.3,0.4,167.49918739412226
4069,9.606593333,2022-06-08,15:15,15,13.3,0.4,166.26220433798557
4070,5.782707444,2022-06-08,15:30,15,13.3,0.4,164.42658512654128
4071,7.634283444,2022-06-08,15:45,15,13.3,0.4,162.17789904800452
4072,11.01418,2022-06-08,16:00,16,13.3,0.4,159.6545623129416
4073,4.106518222,2022-06-08,16:15,16,13.3,0.4,156.94878899161375
4074,8.274794,2022-06-08,16:30,16,13.3,0.4,154.12016286956285
4075,7.892597778,2022-06-08,16:45,16,13.3,0.4,151.2074897884303
4076,4.276888889,2022-06-08,17:00,17,4.8,0.4,148.23667941953758
4077,4.549228889,2022-06-08,17:15,17,4.8,0.4,145.22559198859796
4078,6.526287778,2022-06-08,17:30,17,4.8,0.4,142.18697355286292
4079,4.882066667,2022-06-08,17:45,17,4.8,0.4,139.1302537575898
4080,4.128666667,2022-06-08,18:00,18,4.8,0.4,136.06266981991917
4081,3.359568889,2022-06-08,18:15,18,4.8,0.4,132.98998609900264
4082,2.442722222,2022-06-08,18:30,18,4.8,0.4,129.91696914682876
4083,1.420118,2022-06-08,18:45,18,4.8,0.4,126.84770985733267
4084,0.570895333,2022-06-08,19:00,19,4.8,0.4,123.78584731695197
4085,0.475079556,2022-06-08,19:15,19,4.8,0.4,120.73473117813981
4086,0.313174556,2022-06-08,19:30,19,4.8,0.4,117.69754292997483
4087,0.150117556,2022-06-08,19:45,19,4.8,0.4,114.67738876304401
4088,0.015254444,2022-06-08,20:00,20,4.8,0.4,111.67737567127548
4089,0.0,2022-06-08,20:15,20,4.8,0.4,108.70067572772797
4090,0.0,2022-06-08,20:30,20,4.8,0.4,105.75058160935002
4091,0.0,2022-06-08,20:45,20,4.8,0.4,102.83055877748662
4092,0.0,2022-06-08,21:30,21,4.8,0.4,94.28919723529037
4093,0.0,2022-06-08,22:15,22,4.8,0.4,85.97698429069476
4094,0.0,2022-06-08,22:45,22,4.8,0.4,80.9658297795168
4095,0.0,2022-06-08,23:30,23,4.8,0.4,73.9494573602334
4096,0.0,2022-06-08,00:00,0,4.8,0.4,69.65871935746402
4097,0.0,2022-06-08,01:00,1,4.8,0.4,62.829795311125395
4098,0.0,2022-06-08,01:15,1,4.8,0.4,61.51567114114018
4099,0.0,2022-06-08,02:15,2,4.8,0.4,58.16189066197333
4100,0.0,2022-06-08,02:30,2,4.8,0.4,57.84135410442819
4101,0.0,2022-06-08,03:30,3,4.8,0.4,58.73442756523758
4102,0.0,2022-06-08,03:45,3,4.8,0.4,59.48905424609657
4103,0.0,2022-06-08,05:00,5,4.8,0.4,66.0544864543768
4104,0.0,2022-06-08,06:15,6,4.8,0.4,76.24286958374094
4105,0.0,2022-06-08,07:30,7,4.8,0.4,88.54012893296463
4106,0.0,2022-06-08,07:45,7,4.8,0.4,91.60084311360157
4107,0.0,2022-06-08,08:45,8,8.6,0.4,102.91589027649427
4108,0.0,2022-06-08,09:00,9,8.6,0.4,105.83869917577822
4109,0.0,2022-06-08,09:15,9,8.6,0.4,108.7913469821052
4110,0.0,2022-06-08,09:30,9,8.6,0.4,111.77038016664659
4111,0.0,2022-06-08,09:45,9,8.6,0.4,114.77251556532455
4112,0.023806556,2022-06-08,10:00,10,8.6,0.4,117.79458925697277
4113,0.217454,2022-06-08,10:15,10,8.6,0.4,120.83349961025718
4114,0.472586889,2022-06-08,10:30,10,8.6,0.4,123.88614265232688
4115,0.760788,2022-06-08,10:45,10,8.6,0.4,126.94933667489012
4116,1.300554111,2022-06-08,11:00,11,14.4,0.4,130.01972735871047
4117,1.747096556,2022-06-08,11:15,11,14.4,0.4,133.09366532025996
4118,2.486244889,2022-06-08,11:30,11,14.4,0.4,136.16704318118482
4119,3.917597333,2022-06-08,11:45,11,14.4,0.4,139.23506772620843
4120,5.657885556,2022-06-09,12:00,12,15.4,0.0,142.29218999467645
4121,6.889312222,2022-06-09,12:15,12,15.4,0.0,145.33186772760817
4122,5.75412,2022-06-09,12:30,12,15.4,0.0,148.34413947596647
4123,6.270494444,2022-06-09,12:45,12,15.4,0.0,151.31627336681944
4124,5.084684444,2022-06-09,13:00,13,15.4,0.0,154.2304043511271
4125,5.513274444,2022-06-09,13:15,13,15.4,0.0,157.06056846121987
4126,9.61962,2022-06-09,13:30,13,15.4,0.0,159.76779197881723
4127,8.676613333,2022-06-09,13:45,13,15.4,0.0,162.29207581509115
4128,8.851045556,2022-06-09,14:00,14,13.5,0.0,164.54028802975802
4129,9.553594444,2022-06-09,14:15,14,13.5,0.0,166.37225393048843
4130,9.434027778,2022-06-09,14:30,14,13.5,0.0,167.599873412644
4131,10.68348778,2022-06-09,14:45,14,13.5,0.0,168.03430518888766
4132,9.000531111,2022-06-09,15:00,15,13.5,0.0,167.59153968617142
4133,10.08099889,2022-06-09,15:15,15,13.5,0.0,166.35713458206703
4134,10.66367111,2022-06-09,15:30,15,13.5,0.0,164.52039384464246
4135,7.840335556,2022-06-09,15:45,15,13.5,0.0,162.26907463633972
4136,9.862685556,2022-06-09,16:00,16,13.5,0.0,159.742847827687
4137,9.546852222,2022-06-09,16:15,16,13.5,0.0,157.0344539702084
4138,9.032844444,2022-06-09,16:30,16,13.5,0.0,154.20363703625333
4139,6.997004444,2022-06-09,16:45,16,13.5,0.0,151.28921206147922
4140,4.237704444,2022-06-09,17:00,17,8.6,0.0,148.31704554350932
4141,4.02399,2022-06-09,17:15,17,8.6,0.0,145.3049423311561
4142,4.463935556,2022-06-09,17:30,17,8.6,0.0,142.26559571413816
4143,4.661431111,2022-06-09,17:45,17,8.6,0.0,139.2083896984216
4144,4.215394444,2022-06-09,18:00,18,8.6,0.0,136.1405235662205
4145,3.428814444,2022-06-09,18:15,18,8.6,0.0,133.06773065977836
4146,2.543889,2022-06-09,18:30,18,8.6,0.0,129.9947523001567
4147,1.736445,2022-06-09,18:45,18,8.6,0.0,126.92565883310562
4148,1.051856667,2022-06-09,19:00,19,8.6,0.0,123.8640725251094
4149,0.906568111,2022-06-09,19:15,19,8.6,0.0,120.8133291434956
4150,0.671280111,2022-06-09,19:30,19,8.6,0.0,117.77659858212228
4151,0.399079333,2022-06-09,19:45,19,8.6,0.0,114.75697720312718
4152,0.069567778,2022-06-09,20:00,20,8.6,0.0,111.7575635048596
4153,0.0,2022-06-09,20:15,20,8.6,0.0,108.78152203486763
4154,0.0,2022-06-09,20:30,20,8.6,0.0,105.83213860129125
4155,0.0,2022-06-09,20:45,20,8.6,0.0,102.91287217340768
4156,0.0,2022-06-09,21:45,21,8.6,0.0,91.61495077966626
4157,0.0,2022-06-09,22:15,22,8.6,0.0,86.0614067986137
4158,0.0,2022-06-09,23:00,23,8.6,0.0,78.63417760257141
4159,0.0,2022-06-09,23:30,23,8.6,0.0,74.04052099033296
4160,0.0,2022-06-09,01:00,1,8.6,0.0,62.927800443179294
4161,0.0,2022-06-09,02:15,2,8.6,0.0,58.25399436528494
4162,0.0,2022-06-09,02:45,2,8.6,0.0,57.825474807465454
4163,0.0,2022-06-09,03:45,3,8.6,0.0,59.56222141579073
4164,0.0,2022-06-09,04:00,4,8.6,0.0,60.51262226268818
4165,0.0,2022-06-09,05:00,5,8.6,0.0,66.1072368911684
4166,0.0,2022-06-09,05:15,5,8.6,0.0,67.89723752616587
4167,0.0,2022-06-09,06:30,6,8.6,0.0,78.62216590796206
4168,0.0,2022-06-09,07:45,7,8.6,0.0,91.61786368666974
4169,0.0,2022-06-09,09:00,9,12.8,0.0,105.84573604905056
4170,0.0,2022-06-09,09:15,9,12.8,0.0,108.7968289930507
4171,0.0,2022-06-09,09:30,9,12.8,0.0,111.77445412762003
4172,0.0,2022-06-09,09:45,9,12.8,0.0,114.77533101661406
4173,0.031284,2022-06-09,10:00,10,12.8,0.0,117.796300534721
4174,0.258090111,2022-06-09,10:15,10,12.8,0.0,120.83426838263857
4175,0.687119444,2022-06-09,10:30,10,12.8,0.0,123.88614106327594
4176,1.645204556,2022-06-09,10:45,10,12.8,0.0,126.94875129944033
4177,3.030151889,2022-06-09,11:00,11,15.4,0.0,130.0187642572522
4178,3.257875778,2022-06-09,11:15,11,15.4,0.0,133.09255659888782
4179,5.664293778,2022-06-09,11:30,11,15.4,0.0,136.16605565528766
4180,4.425449778,2022-06-09,11:45,11,15.4,0.0,139.23451455156027
4181,4.765968889,2022-06-10,12:00,12,15.5,2.8,142.288398915738
4182,7.026618889,2022-06-10,12:15,12,15.5,2.8,145.32924839037892
4183,8.393917778,2022-06-10,12:30,12,15.5,2.8,148.3432309999797
4184,8.40358,2022-06-10,12:45,12,15.5,2.8,151.3177653988382
4185,8.869483333,2022-06-10,13:00,13,15.5,2.8,154.23519678284418
4186,9.814986667,2022-06-10,13:15,13,15.5,2.8,157.0698548115366
4187,8.731853333,2022-06-10,13:30,13,15.5,2.8,159.78316777512828
4188,9.551587778,2022-06-10,13:45,13,15.5,2.8,162.31564991756352
4189,10.36431333,2022-06-10,14:00,14,14.8,2.8,164.5746951893275
4190,10.22032333,2022-06-10,14:15,14,14.8,2.8,166.4202718502167
4191,10.23608222,2022-06-10,14:30,14,14.8,2.8,167.6631496299131
4192,8.226774444,2022-06-10,14:45,14,14.8,2.8,168.11138699362806
4193,9.792773333,2022-06-10,15:00,15,14.8,2.8,167.67752572230032
4194,7.351841111,2022-06-10,15:15,15,14.8,2.8,166.44642195331426
4195,10.49639444,2022-06-10,15:30,15,14.8,2.8,164.60927554064733
4196,9.94013,2022-06-10,15:45,15,14.8,2.8,162.3559380411158
4197,8.678198889,2022-06-10,16:00,16,14.8,2.8,159.82731590855275
4198,5.66439,2022-06-10,16:15,16,14.8,2.8,157.11668777784502
4199,7.838077778,2022-06-10,16:30,16,14.8,2.8,154.28397697653412
4200,7.041507778,2022-06-10,16:45,16,14.8,2.8,151.36802585189557
4201,6.977072222,2022-06-10,17:00,17,10.4,2.8,148.39467254307385
4202,6.780444444,2022-06-10,17:15,17,10.4,2.8,145.38167801127912
4203,5.929226667,2022-06-10,17:30,17,10.4,2.8,142.34169152033215
4204,5.010843333,2022-06-10,17:45,17,10.4,2.8,139.28405806087662
4205,4.048941111,2022-06-10,18:00,18,10.4,2.8,136.21594401101663
4206,3.221997889,2022-06-10,18:15,18,10.4,2.8,133.14305553554988
4207,1.920352667,2022-06-10,18:30,18,10.4,2.8,130.0701116722228
4208,1.399211444,2022-06-10,18:45,18,10.4,2.8,127.00116449133901
4209,0.577598222,2022-06-10,19:00,19,10.4,2.8,123.93982119601662
4210,0.489808778,2022-06-10,19:15,19,10.4,2.8,120.88940503068379
4211,0.389512,2022-06-10,19:30,19,10.4,2.8,117.85307534829714
4212,0.130280444,2022-06-10,19:45,19,10.4,2.8,114.83391949358577
4213,0.0,2022-06-10,20:00,20,10.4,2.8,111.83502808928228
4214,0.0,2022-06-10,20:15,20,10.4,2.8,108.85955862554316
4215,0.0,2022-06-10,20:30,20,10.4,2.8,105.91079038936866
4216,0.0,2022-06-10,20:45,20,10.4,2.8,102.99217611298423
4217,0.0,2022-06-10,22:00,22,10.4,2.8,88.63255569082052
4218,0.0,2022-06-10,22:15,22,10.4,2.8,86.14206974978518
4219,0.0,2022-06-10,22:30,22,10.4,2.8,83.6208900457922
4220,0.0,2022-06-10,23:30,23,10.4,2.8,74.12690848592449
4221,0.0,2022-06-10,23:45,23,10.4,2.8,71.97565911748094
4222,0.0,2022-06-10,01:00,1,10.4,2.8,63.02000861818667
4223,0.0,2022-06-10,02:15,2,10.4,2.8,58.339551638356646
4224,0.0,2022-06-10,03:30,3,10.4,2.8,58.88173529757026
4225,0.0,2022-06-10,03:45,3,10.4,2.8,59.62872262569813
4226,0.0,2022-06-10,05:00,5,10.4,2.8,66.15381526057656
4227,0.0,2022-06-10,06:15,6,10.4,2.8,76.30545629538577
4228,0.0,2022-06-10,06:30,6,10.4,2.8,78.64754845245827
4229,0.0,2022-06-10,07:30,7,10.4,2.8,88.5710433861616
4230,0.0,2022-06-10,07:45,7,10.4,2.8,91.63014101226125
4231,0.0,2022-06-10,08:45,8,12.0,2.8,102.92902000757701
4232,0.0,2022-06-10,09:00,9,12.0,2.8,105.84851071937376
4233,0.0,2022-06-10,09:30,9,12.0,2.8,111.77441017546928
4234,0.0,2022-06-10,09:45,9,12.0,2.8,114.77408887518283
4235,0.029408,2022-06-10,10:00,10,12.0,2.8,117.79400590677285
4236,0.383253556,2022-06-10,10:15,10,12.0,2.8,120.83107356585631
4237,0.426912778,2022-06-10,10:30,10,12.0,2.8,123.88220790906566
4238,1.099330444,2022-06-10,10:45,10,12.0,2.8,126.94425493055363
4239,4.564286111,2022-06-10,11:00,11,15.5,2.8,130.01389781627825
4240,4.353074444,2022-06-10,11:15,11,15.5,2.8,133.08753741800467
4241,2.156414556,2022-06-10,11:30,11,15.5,2.8,136.16113341051596
4242,2.031287,2022-06-10,11:45,11,15.5,2.8,139.22998223313715
4243,1.529861444,2022-06-11,12:00,12,14.5,0.6,142.28064458492545
4244,5.942395444,2022-06-11,12:15,12,14.5,0.6,145.32257122031174
4245,8.634986667,2022-06-11,12:30,12,14.5,0.6,148.33813459754148
4246,8.256311111,2022-06-11,12:45,12,14.5,0.6,151.31489552835316
4247,9.17614,2022-06-11,13:00,13,14.5,0.6,154.2353989567673
4248,9.652975556,2022-06-11,13:15,13,14.5,0.6,157.0742558189259
4249,9.964596667,2022-06-11,13:30,13,14.5,0.6,159.79328429403762
4250,9.534131111,2022-06-11,13:45,13,14.5,0.6,162.33350716674659
4251,9.664828667,2022-06-11,14:00,14,13.7,0.6,164.60286554553127
4252,10.50799556,2022-06-11,14:15,14,13.7,0.6,166.46155476056384
4253,9.972698889,2022-06-11,14:30,14,13.7,0.6,167.71939279493327
4254,7.730191778,2022-06-11,14:45,14,13.7,0.6,168.18153637643596
4255,9.970957778,2022-06-11,15:00,15,13.7,0.6,167.75709250030036
4256,9.471342222,2022-06-11,15:15,15,13.7,0.6,166.5300120137236
4257,9.628628889,2022-06-11,15:30,15,13.7,0.6,164.69318090289863
4258,9.687782222,2022-06-11,15:45,15,13.7,0.6,162.43844439765758
4259,7.114483333,2022-06-11,16:00,16,13.7,0.6,159.90792384249784
4260,5.012635556,2022-06-11,16:15,16,13.7,0.6,157.1954480003672
4261,8.40854,2022-06-11,16:30,16,13.7,0.6,154.3611394352941
4262,6.394457778,2022-06-11,16:45,16,13.7,0.6,151.44388645335496
4263,5.809688889,2022-06-11,17:00,17,9.7,0.6,148.46951397617593
4264,6.206434444,2022-06-11,17:15,17,9.7,0.6,145.45575075390855
4265,5.576052111,2022-06-11,17:30,17,9.7,0.6,142.4152108706254
4266,4.833222222,2022-06-11,17:45,17,9.7,0.6,139.35720698099394
4267,4.020076667,2022-06-11,18:00,18,9.7,0.6,136.28887761918904
4268,3.312278889,2022-06-11,18:15,18,9.7,0.6,133.21590562623373
4269,2.303649,2022-06-11,18:30,18,9.7,0.6,130.14299070724948
4270,1.264941556,2022-06-11,18:45,18,9.7,0.6,127.07416893075225
4271,0.481996333,2022-06-11,19:00,19,9.7,0.6,124.0130341955411
4272,0.366230889,2022-06-11,19:15,19,9.7,0.6,120.96289858320537
4273,0.329443556,2022-06-11,19:30,19,9.7,0.6,117.92691195852989
4274,0.163769333,2022-06-11,19:45,19,9.7,0.6,114.90815346017676
4275,0.019502333,2022-06-11,20:00,20,9.7,0.6,111.90970645575001
4276,0.0,2022-06-11,20:15,20,9.7,0.6,108.9347218489758
4277,0.0,2022-06-11,20:30,20,9.7,0.6,105.98647275744113
4278,0.0,2022-06-11,20:45,20,9.7,0.6,103.06840593379084
4279,0.0,2022-06-11,22:15,22,9.7,0.6,86.21891906109703
4280,0.0,2022-06-11,23:30,23,9.7,0.6,74.20856161933179
4281,0.0,2022-06-11,00:15,0,9.7,0.6,68.01668364067129
4282,0.0,2022-06-11,01:00,1,9.7,0.6,63.106370508558484
4283,0.0,2022-06-11,01:30,1,9.7,0.6,60.653627934054214
4284,0.0,2022-06-11,02:15,2,9.7,0.6,58.41853206796637
4285,0.0,2022-06-11,02:45,2,9.7,0.6,57.97951038574378
4286,0.0,2022-06-11,03:45,3,9.7,0.6,59.688550403172016
4287,0.0,2022-06-11,04:00,4,9.7,0.6,60.631166679218644
4288,0.0,2022-06-11,05:00,5,9.7,0.6,66.19423098547541
4289,0.0,2022-06-11,05:15,5,9.7,0.6,67.97664174668019
4290,0.0,2022-06-11,06:30,6,9.7,0.6,78.66762890706896
4291,0.0,2022-06-11,07:45,7,9.7,0.6,91.63771644411275
4292,0.0,2022-06-11,09:00,9,11.5,0.6,105.84707699340908
4293,0.0,2022-06-11,09:15,9,11.5,0.6,108.79529039865466
4294,0.0,2022-06-11,09:30,9,11.5,0.6,111.77030691461877
4295,0.0,2022-06-11,09:45,9,11.5,0.6,114.76885013717335
4296,0.035591,2022-06-11,10:00,10,11.5,0.6,117.7877687696452
4297,0.460296,2022-06-11,10:15,10,11.5,0.6,120.82398097743112
4298,0.782089222,2022-06-11,10:30,10,11.5,0.6,123.87441146058762
4299,1.992433333,2022-06-11,10:45,10,11.5,0.6,126.93591833776307
4300,2.106830556,2022-06-11,11:00,11,14.5,0.6,130.00520136273786
4301,2.691222778,2022-06-11,11:15,11,14.5,0.6,133.0786837329467
4302,3.894053889,2022-06-11,11:30,11,14.5,0.6,136.15235511568468
4303,3.837607778,2022-06-11,11:45,11,14.5,0.6,139.22155224592095
4304,4.505085556,2022-06-12,12:00,12,15.3,0.0,142.269009018772
4305,3.920536111,2022-06-12,12:15,12,15.3,0.0,145.31192113507404
4306,2.868749667,2022-06-12,12:30,12,15.3,0.0,148.32893814003327
4307,3.489671778,2022-06-12,12:45,12,15.3,0.0,151.307754514333
4308,4.356241111,2022-06-12,13:00,13,15.3,0.0,154.23110418803054
4309,5.170644444,2022-06-12,13:15,13,15.3,0.0,157.07386646289243
4310,7.279847778,2022-06-12,13:30,13,15.3,0.0,159.79823613248433
4311,6.665592222,2022-06-12,13:45,13,15.3,0.0,162.34573747438577
4312,9.165442222,2022-06-12,14:00,14,13.4,0.0,164.6248761123078
4313,6.319852222,2022-06-12,14:15,14,13.4,0.0,166.4961537278699
4314,5.855245556,2022-06-12,14:30,14,13.4,0.0,167.76861474761577
4315,6.352194444,2022-06-12,14:45,14,13.4,0.0,168.24472576796114
4316,6.559582222,2022-06-12,15:00,15,13.4,0.0,167.83019085864083
4317,5.943944444,2022-06-12,15:15,15,13.4,0.0,166.6078525370595
4318,5.348731111,2022-06-12,15:30,15,13.4,0.0,164.77206188792252
4319,4.508052222,2022-06-12,15:45,15,13.4,0.0,162.516549722888
4320,4.474908889,2022-06-12,16:00,16,13.4,0.0,159.98462973464117
4321,8.755905556,2022-06-12,16:15,16,13.4,0.0,157.27069315138021
4322,6.547946667,2022-06-12,16:30,16,13.4,0.0,154.43508227639066
4323,7.17495,2022-06-12,16:45,16,13.4,0.0,151.51675050157553
4324,4.487062222,2022-06-12,17:00,17,11.3,0.0,148.5415249749689
4325,4.222627778,2022-06-12,17:15,17,11.3,0.0,145.52711408838775
4326,5.239573333,2022-06-12,17:30,17,11.3,0.0,142.486105692055
